AdCode,Province,Prefecture,County,方言大区,方言区/语支,方言片/语种,SGroup,DiaGroup,SubDiaGroup
522629,贵州省,黔东南苗族侗族自治州,剑河县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
522630,贵州省,黔东南苗族侗族自治州,台江县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
522631,贵州省,黔东南苗族侗族自治州,黎平县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
522632,贵州省,黔东南苗族侗族自治州,榕江县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
522633,贵州省,黔东南苗族侗族自治州,从江县,官话,西南官话,湖广片,Mandarin,Southwestern,Huguang
522634,贵州省,黔东南苗族侗族自治州,雷山县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522635,贵州省,黔东南苗族侗族自治州,麻江县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522636,贵州省,黔东南苗族侗族自治州,丹寨县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522701,贵州省,黔南布依族苗族自治州,都匀市,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522702,贵州省,黔南布依族苗族自治州,福泉市,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522722,贵州省,黔南布依族苗族自治州,荔波县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522723,贵州省,黔南布依族苗族自治州,贵定县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522725,贵州省,黔南布依族苗族自治州,瓮安县,官话,西南官话,川黔片,Mandarin,Southwestern,Chuanqian
522726,贵州省,黔南布依族苗族自治州,独山县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522727,贵州省,黔南布依族苗族自治州,平塘县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522728,贵州省,黔南布依族苗族自治州,罗甸县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522729,贵州省,黔南布依族苗族自治州,长顺县,官话,西南官话,川黔片,Mandarin,Southwestern,Chuanqian
522730,贵州省,黔南布依族苗族自治州,龙里县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522731,贵州省,黔南布依族苗族自治州,惠水县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
522732,贵州省,黔南布依族苗族自治州,三都水族自治县,官话,西南官话,桂柳片,Mandarin,Southwestern,Guiliu
530114,云南省,昆明市,呈贡区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530102,云南省,昆明市,五华区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530103,云南省,昆明市,盘龙区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530111,云南省,昆明市,官渡区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530112,云南省,昆明市,西山区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530113,云南省,昆明市,东川区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530115,云南省,昆明市,晋宁区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530181,云南省,昆明市,安宁市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530124,云南省,昆明市,富民县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530125,云南省,昆明市,宜良县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530127,云南省,昆明市,嵩明县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530126,云南省,昆明市,石林彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530128,云南省,昆明市,禄劝彝族苗族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530129,云南省,昆明市,寻甸回族彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530302,云南省,曲靖市,麒麟区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530303,云南省,曲靖市,沾益区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530381,云南省,曲靖市,宣威市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530321,云南省,曲靖市,马龙县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530322,云南省,曲靖市,陆良县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530323,云南省,曲靖市,师宗县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530324,云南省,曲靖市,罗平县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530325,云南省,曲靖市,富源县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530326,云南省,曲靖市,会泽县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530402,云南省,玉溪市,红塔区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530403,云南省,玉溪市,江川区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530422,云南省,玉溪市,澄江县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530423,云南省,玉溪市,通海县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530424,云南省,玉溪市,华宁县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530425,云南省,玉溪市,易门县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530426,云南省,玉溪市,峨山彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530427,云南省,玉溪市,新平彝族傣族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530428,云南省,玉溪市,元江哈尼族彝族傣族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530502,云南省,保山市,隆阳区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530581,云南省,保山市,腾冲市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530521,云南省,保山市,施甸县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530523,云南省,保山市,龙陵县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530524,云南省,保山市,昌宁县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530602,云南省,昭通市,昭阳区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530621,云南省,昭通市,鲁甸县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530622,云南省,昭通市,巧家县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530623,云南省,昭通市,盐津县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530624,云南省,昭通市,大关县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530625,云南省,昭通市,永善县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530626,云南省,昭通市,绥江县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530627,云南省,昭通市,镇雄县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530628,云南省,昭通市,彝良县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530629,云南省,昭通市,威信县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530630,云南省,昭通市,水富县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530702,云南省,丽江市,古城区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530722,云南省,丽江市,永胜县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530723,云南省,丽江市,华坪县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530721,云南省,丽江市,玉龙纳西族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530724,云南省,丽江市,宁蒗彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530802,云南省,普洱市,思茅区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530821,云南省,普洱市,宁洱哈尼族彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530822,云南省,普洱市,墨江哈尼族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530823,云南省,普洱市,景东彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530824,云南省,普洱市,景谷傣族彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530825,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530826,云南省,普洱市,江城哈尼族彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530827,云南省,普洱市,孟连傣族拉祜族佤族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530828,云南省,普洱市,澜沧拉祜族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530829,云南省,普洱市,西盟佤族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530902,云南省,临沧市,临翔区,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530921,云南省,临沧市,凤庆县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530922,云南省,临沧市,云县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530923,云南省,临沧市,永德县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530924,云南省,临沧市,镇康县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530925,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530926,云南省,临沧市,耿马傣族佤族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
530927,云南省,临沧市,沧源佤族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532301,云南省,楚雄彝族自治州,楚雄市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532322,云南省,楚雄彝族自治州,双柏县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532323,云南省,楚雄彝族自治州,牟定县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532324,云南省,楚雄彝族自治州,南华县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532325,云南省,楚雄彝族自治州,姚安县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532326,云南省,楚雄彝族自治州,大姚县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532327,云南省,楚雄彝族自治州,永仁县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532328,云南省,楚雄彝族自治州,元谋县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532329,云南省,楚雄彝族自治州,武定县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532331,云南省,楚雄彝族自治州,禄丰县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532503,云南省,红河哈尼族彝族自治州,蒙自市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532501,云南省,红河哈尼族彝族自治州,个旧市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532502,云南省,红河哈尼族彝族自治州,开远市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532504,云南省,红河哈尼族彝族自治州,弥勒市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532524,云南省,红河哈尼族彝族自治州,建水县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532525,云南省,红河哈尼族彝族自治州,石屏县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532527,云南省,红河哈尼族彝族自治州,泸西县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532528,云南省,红河哈尼族彝族自治州,元阳县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532529,云南省,红河哈尼族彝族自治州,红河县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532531,云南省,红河哈尼族彝族自治州,绿春县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532523,云南省,红河哈尼族彝族自治州,屏边苗族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532530,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532532,云南省,红河哈尼族彝族自治州,河口瑶族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532601,云南省,文山壮族苗族自治州,文山市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532622,云南省,文山壮族苗族自治州,砚山县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532623,云南省,文山壮族苗族自治州,西畴县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532624,云南省,文山壮族苗族自治州,麻栗坡县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532625,云南省,文山壮族苗族自治州,马关县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532626,云南省,文山壮族苗族自治州,丘北县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532627,云南省,文山壮族苗族自治州,广南县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532628,云南省,文山壮族苗族自治州,富宁县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532801,云南省,西双版纳傣族自治州,景洪市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532822,云南省,西双版纳傣族自治州,勐海县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532823,云南省,西双版纳傣族自治州,勐腊县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532901,云南省,大理白族自治州,大理市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532923,云南省,大理白族自治州,祥云县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532924,云南省,大理白族自治州,宾川县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532925,云南省,大理白族自治州,弥渡县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532928,云南省,大理白族自治州,永平县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532929,云南省,大理白族自治州,云龙县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532930,云南省,大理白族自治州,洱源县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532931,云南省,大理白族自治州,剑川县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532932,云南省,大理白族自治州,鹤庆县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532922,云南省,大理白族自治州,漾濞彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532926,云南省,大理白族自治州,南涧彝族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
532927,云南省,大理白族自治州,巍山彝族回族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533103,云南省,德宏傣族景颇族自治州,芒市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533102,云南省,德宏傣族景颇族自治州,瑞丽市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533122,云南省,德宏傣族景颇族自治州,梁河县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533123,云南省,德宏傣族景颇族自治州,盈江县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533124,云南省,德宏傣族景颇族自治州,陇川县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533301,云南省,怒江傈僳族自治州,泸水市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533323,云南省,怒江傈僳族自治州,福贡县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533324,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533325,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533401,云南省,迪庆藏族自治州,香格里拉市,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533422,云南省,迪庆藏族自治州,德钦县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
533423,云南省,迪庆藏族自治州,维西傈僳族自治县,官话,西南官话,云南片,Mandarin,Southwestern,Yunnan
540102,西藏自治区,拉萨市,拉萨市城关区,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540121,西藏自治区,拉萨市,林周县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540122,西藏自治区,拉萨市,当雄县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540123,西藏自治区,拉萨市,尼木县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540124,西藏自治区,拉萨市,曲水县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540103,西藏自治区,拉萨市,堆龙德庆区,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540126,西藏自治区,拉萨市,达孜县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540127,西藏自治区,拉萨市,墨竹工卡县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540202,西藏自治区,日喀则市,桑珠孜区,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540221,西藏自治区,日喀则市,南木林县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540222,西藏自治区,日喀则市,江孜县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540223,西藏自治区,日喀则市,定日县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540224,西藏自治区,日喀则市,萨迦县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540225,西藏自治区,日喀则市,拉孜县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540226,西藏自治区,日喀则市,昂仁县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540227,西藏自治区,日喀则市,谢通门县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540228,西藏自治区,日喀则市,白朗县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540229,西藏自治区,日喀则市,仁布县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540230,西藏自治区,日喀则市,康马县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540231,西藏自治区,日喀则市,定结县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540232,西藏自治区,日喀则市,仲巴县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540233,西藏自治区,日喀则市,亚东县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540234,西藏自治区,日喀则市,吉隆县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540235,西藏自治区,日喀则市,聂拉木县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540236,西藏自治区,日喀则市,萨嘎县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540237,西藏自治区,日喀则市,岗巴县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540302,西藏自治区,昌都市,卡若区,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540321,西藏自治区,昌都市,江达县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540322,西藏自治区,昌都市,贡觉县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540323,西藏自治区,昌都市,类乌齐县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540324,西藏自治区,昌都市,丁青县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540325,西藏自治区,昌都市,察雅县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540326,西藏自治区,昌都市,八宿县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540327,西藏自治区,昌都市,左贡县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540328,西藏自治区,昌都市,芒康县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540329,西藏自治区,昌都市,洛隆县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540330,西藏自治区,昌都市,边坝县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540402,西藏自治区,林芝市,巴宜区,藏缅,藏,门巴,Tibeto-Burman,Tibetic,Monpa
540421,西藏自治区,林芝市,工布江达县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540422,西藏自治区,林芝市,米林县,藏缅,藏,门巴,Tibeto-Burman,Tibetic,Monpa
540423,西藏自治区,林芝市,墨脱县,藏缅,藏,珞巴,Tibeto-Burman,Tibetic,Lhoba
540424,西藏自治区,林芝市,波密县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540425,西藏自治区,林芝市,察隅县,藏缅,景颇,僜,Tibeto-Burman,Jingpho,Mishmi
540426,西藏自治区,林芝市,朗县,藏缅,藏,门巴,Tibeto-Burman,Tibetic,Monpa
540502,西藏自治区,山南市,乃东区,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540521,西藏自治区,山南市,扎囊县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540522,西藏自治区,山南市,贡嘎县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540523,西藏自治区,山南市,桑日县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540524,西藏自治区,山南市,琼结县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540525,西藏自治区,山南市,曲松县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540526,西藏自治区,山南市,措美县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540527,西藏自治区,山南市,洛扎县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540528,西藏自治区,山南市,加查县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540529,西藏自治区,山南市,隆子县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
540530,西藏自治区,山南市,错那县,藏缅,藏,珞巴,Tibeto-Burman,Tibetic,Lhoba
540531,西藏自治区,山南市,浪卡子县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542421,西藏自治区,那曲地区,那曲县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542422,西藏自治区,那曲地区,嘉黎县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542423,西藏自治区,那曲地区,比如县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542424,西藏自治区,那曲地区,聂荣县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542425,西藏自治区,那曲地区,安多县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542426,西藏自治区,那曲地区,申扎县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542427,西藏自治区,那曲地区,索县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542428,西藏自治区,那曲地区,班戈县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542429,西藏自治区,那曲地区,巴青县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542430,西藏自治区,那曲地区,尼玛县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542431,西藏自治区,那曲地区,双湖县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542523,西藏自治区,阿里地区,噶尔县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542521,西藏自治区,阿里地区,普兰县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542522,西藏自治区,阿里地区,札达县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542524,西藏自治区,阿里地区,日土县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542525,西藏自治区,阿里地区,革吉县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542526,西藏自治区,阿里地区,改则县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
542527,西藏自治区,阿里地区,措勤县,藏缅,藏,藏,Tibeto-Burman,Tibetic,Zang
610112,陕西省,西安市,未央区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610102,陕西省,西安市,西安市新城区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610103,陕西省,西安市,碑林区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610104,陕西省,西安市,莲湖区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610111,陕西省,西安市,灞桥区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610113,陕西省,西安市,雁塔区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610114,陕西省,西安市,阎良区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610115,陕西省,西安市,临潼区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610116,陕西省,西安市,西安市长安区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610117,陕西省,西安市,高陵区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610118,陕西省,西安市,鄠邑区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610122,陕西省,西安市,蓝田县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610124,陕西省,西安市,周至县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610204,陕西省,铜川市,耀州区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610202,陕西省,铜川市,王益区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610203,陕西省,铜川市,印台区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610222,陕西省,铜川市,宜君县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610303,陕西省,宝鸡市,金台区,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610302,陕西省,宝鸡市,渭滨区,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610304,陕西省,宝鸡市,陈仓区,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610322,陕西省,宝鸡市,凤翔县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610323,陕西省,宝鸡市,岐山县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610324,陕西省,宝鸡市,扶风县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610326,陕西省,宝鸡市,眉县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610327,陕西省,宝鸡市,陇县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610328,陕西省,宝鸡市,千阳县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610329,陕西省,宝鸡市,麟游县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610330,陕西省,宝鸡市,凤县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610331,陕西省,宝鸡市,太白县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610402,陕西省,咸阳市,秦都区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610403,陕西省,咸阳市,杨陵区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610404,陕西省,咸阳市,渭城区,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610481,陕西省,咸阳市,兴平市,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610422,陕西省,咸阳市,三原县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610423,陕西省,咸阳市,泾阳县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610424,陕西省,咸阳市,乾县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610425,陕西省,咸阳市,礼泉县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610426,陕西省,咸阳市,永寿县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610427,陕西省,咸阳市,彬县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610428,陕西省,咸阳市,长武县,官话,中原官话,秦陇片,Mandarin,Zhongyuan,Qinlong
610429,陕西省,咸阳市,旬邑县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610430,陕西省,咸阳市,淳化县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
610431,陕西省,咸阳市,武功县,官话,中原官话,关中片,Mandarin,Zhongyuan,Guanzhong
